34.958 ,4128.770 
35.000 ,4133.658 
35.042 ,4138.582 
35.083 ,4143.527 
35.125 ,4148.475 
35.167 ,4153.464 
35.208 ,4158.417 
35.250 ,4163.389 
35.292 ,4168.302 
35.333 ,4173.299 
35.375 ,4178.187 
35.417 ,4183.148 
35.458 ,4188.094 
35.500 ,4192.976 
35.542 ,4197.954 
35.583 ,4202.878 
35.625 ,4207.847 
35.667 ,4212.760 
35.708 ,4217.757 
35.750 ,4222.645 
35.792 ,4227.579 
35.833 ,4232.533 
35.875 ,4237.432 
35.917 ,4242.415 
35.958 ,4247.338 
36.000 ,4252.289 
36.042 ,4257.183 
36.083 ,4262.147 
36.125 ,4266.997 
36.167 ,4271.940 
36.208 ,4276.850 
36.250 ,4281.732 
36.292 ,4286.697 
36.333 ,4291.585 
36.375 ,4296.489 
36.417 ,4301.342 
36.458 ,4306.320 
36.500 ,4311.173 
36.542 ,4316.118 
36.583 ,4321.126 
36.625 ,4325.935 
36.667 ,4330.940 
36.708 ,4335.891 
36.750 ,4340.882 
36.792 ,4345.757 
36.833 ,4350.729 
36.875 ,4355.631 
36.917 ,4360.593 
36.958 ,4365.595 
37.000 ,4370.426 
37.042 ,4375.450 
37.083 ,4380.387 
37.125 ,4385.348 
37.167 ,4390.204 
37.208 ,4395.231 
37.250 ,4400.086 
37.292 ,4405.053 
37.333 ,4410.036 
37.375 ,4414.908 
37.417 ,4419.916 
37.458 ,4424.896 
37.500 ,4429.863 
37.542 ,4434.724 
37.583 ,4439.751 
37.625 ,4444.609 
37.667 ,4449.601 
37.708 ,4454.570 
37.750 ,4459.461 
37.792 ,4464.493 
37.833 ,4469.433 
37.875 ,4474.424 
37.917 ,4479.359 
37.958 ,4484.399 
38.000 ,4489.309 
38.042 ,4494.284 
38.083 ,4499.302 
38.125 ,4504.237 
38.167 ,4509.228 
38.208 ,4514.206 
38.250 ,4519.184 
38.292 ,4524.094 
38.333 ,4529.044 
38.375 ,4533.954 
38.417 ,4538.916 
38.458 ,4543.877 
38.500 ,4548.817 
38.542 ,4553.784 
38.583 ,4558.710 
38.625 ,4563.642 
38.667 ,4568.538 
38.708 ,4573.472 
38.750 ,4578.377 
38.792 ,4583.308 
38.833 ,4588.229 
38.875 ,4593.104 
38.917 ,4598.065 
38.958 ,4602.986 
39.000 ,4607.937 
39.042 ,4612.828 
39.083 ,4617.743 
39.125 ,4622.555 
39.167 ,4627.457 
39.208 ,4632.345 
39.250 ,4637.193 
39.292 ,4642.163 
39.333 ,4647.059 
39.375 ,4651.985 
39.417 ,4656.781 
39.458 ,4661.756 
39.500 ,4666.634 
39.542 ,4671.598 
39.583 ,4676.592 
39.625 ,4681.453 
39.667 ,4686.406 
39.708 ,4691.381 
39.750 ,4696.354 
39.792 ,4701.190 
39.833 ,4706.201 
39.875 ,4711.130 
39.917 ,4716.129 
39.958 ,4721.129 
40.000 ,4725.990 
40.042 ,4731.022 
40.083 ,4736.008 
40.125 ,4740.988 
40.167 ,4745.868 
40.208 ,4750.889 
40.250 ,4755.829 
40.292 ,4760.788 
40.333 ,4765.747 
40.375 ,4770.708 
40.417 ,4775.724 
40.458 ,4780.712 
40.500 ,4785.709 
40.542 ,4790.600 
40.583 ,4795.616 
40.625 ,4800.591 
40.667 ,4805.547 
40.708 ,4810.557 
40.750 ,4815.576 
40.792 ,4820.583 
40.833 ,4825.564 
40.875 ,4830.539 
40.917 ,4835.517 
40.958 ,4840.502 
